WKT,name,description
"POLYGON ((106.7066316 -6.1799283, 106.7174462 -6.1869254, 106.7171029 -6.1888027, 106.7157296 -6.1903387, 106.7171029 -6.1932399, 106.7219094 -6.1915333, 106.7243127 -6.1923866, 106.7243127 -6.1968237, 106.7224244 -6.2004075, 106.7243127 -6.2038207, 106.7243127 -6.2082577, 106.7201928 -6.2096229, 106.7191629 -6.2150838, 106.7174462 -6.2198621, 106.7176179 -6.2241283, 106.7370156 -6.2241283, 106.7380456 -6.2256642, 106.7397622 -6.2253229, 106.7401056 -6.2272, 106.7421655 -6.2272, 106.7442254 -6.2289065, 106.7438821 -6.230613, 106.7457704 -6.2314662, 106.7437104 -6.2326608, 106.7443971 -6.235903, 106.7468003 -6.2369269, 106.7483453 -6.2399985, 106.7471437 -6.243582, 106.7466287 -6.2475068, 106.7481736 -6.2500664, 106.7524652 -6.2500664, 106.7546968 -6.2548444, 106.7533235 -6.2565507, 106.7545251 -6.2587691, 106.7507486 -6.2601342, 106.7505769 -6.2623524, 106.7534951 -6.2623524, 106.7569284 -6.2616699, 106.7521218 -6.2645707, 106.7538385 -6.2683247, 106.7500619 -6.271908, 106.7514352 -6.2727612, 106.7514352 -6.2741263, 106.7567567 -6.2741263, 106.7572717 -6.2775389, 106.7617349 -6.2782214, 106.7610482 -6.2841935, 106.7637948 -6.2852173, 106.767228 -6.2876061, 106.7658548 -6.2886299, 106.7665414 -6.290848, 106.7680864 -6.2915306, 106.7665414 -6.2939193, 106.768258 -6.2957962, 106.7699746 -6.2952844, 106.7694596 -6.2975025, 106.7715196 -6.2986969, 106.7735795 -6.3015975, 106.7699746 -6.3019387, 106.7706613 -6.3034743, 106.7732362 -6.3033037, 106.7730645 -6.30501, 106.7751245 -6.3031331, 106.7747811 -6.3060337, 106.7735795 -6.3092755, 106.7758111 -6.3118348, 106.7763261 -6.3152472, 106.7797593 -6.316271, 106.7881707 -6.3159297, 106.790574 -6.3133704, 106.7922906 -6.3152472, 106.8053369 -6.3152472, 106.8087701 -6.3142235, 106.8075685 -6.318489, 106.8068818 -6.3219014, 106.8060235 -6.3244606, 106.8043069 -6.3236075, 106.8031053 -6.3299203, 106.800187 -6.3316265, 106.801732 -6.3328208, 106.7984704 -6.333162, 106.7982988 -6.3389628, 106.799672 -6.3408396, 106.7970971 -6.3466403, 106.7946939 -6.3464697, 106.7919473 -6.3490288, 106.7940072 -6.3507349, 106.7919473 -6.3519292, 106.7938356 -6.3541471, 106.7919473 -6.3561943, 106.7934922 -6.3570474, 106.7917756 -6.3587534, 106.7938356 -6.3609713, 106.7931489 -6.3633597, 106.7946939 -6.364554, 106.7995004 -6.3657482, 106.8024186 -6.3640422, 106.8098001 -6.3640422, 106.8116883 -6.3616537, 106.8147782 -6.3585828, 106.8151216 -6.3556825, 106.8211297 -6.3567062, 106.8218164 -6.3553413, 106.8276529 -6.3567062, 106.8353776 -6.3551707, 106.8355493 -6.3517586, 106.8394975 -6.3519292, 106.8377809 -6.348517, 106.8374376 -6.3461285, 106.8394975 -6.345446, 106.8394975 -6.3433987, 106.8372659 -6.3427163, 106.8364076 -6.3442518, 106.8348626 -6.3435693, 106.8377809 -6.3408396, 106.8391542 -6.3416926, 106.8455056 -6.3416926, 106.8472223 -6.3379392, 106.8516854 -6.3369155, 106.8523721 -6.3387922, 106.8499688 -6.3394747, 106.8509988 -6.3411808, 106.8527154 -6.3427163, 106.8551187 -6.344593, 106.8537454 -6.3466403, 106.856492 -6.3471521, 106.8558053 -6.3526116, 106.8607835 -6.3539765, 106.8621568 -6.3573886, 106.8642167 -6.3551707, 106.866105 -6.3550001, 106.8705682 -6.3529528, 106.8743447 -6.3565356, 106.8719415 -6.358071, 106.8712548 -6.3601183, 106.8743447 -6.3614831, 106.876748 -6.3614831, 106.8784646 -6.3609713, 106.878293 -6.3630185, 106.8794946 -6.3648952, 106.8813829 -6.364554, 106.8837861 -6.3657482, 106.8834428 -6.3677954, 106.8820695 -6.3701839, 106.887906 -6.3696721, 106.887906 -6.3676248, 106.8949441 -6.3710369, 106.897519 -6.368819, 106.9004373 -6.3698427, 106.9024972 -6.3684778, 106.9023256 -6.3660894, 106.9050721 -6.3613125, 106.9073037 -6.3606301, 106.909192 -6.3623361, 106.9143418 -6.3652364, 106.9157151 -6.3626773, 106.9141702 -6.3606301, 106.9155435 -6.358924, 106.9152002 -6.3560237, 106.9176034 -6.3558531, 106.9155435 -6.3538058, 106.9170884 -6.3529528, 106.9164018 -6.3509055, 106.9177751 -6.3502231, 106.9158868 -6.3483464, 106.9172601 -6.347664, 106.9153718 -6.3464697, 106.9172601 -6.3456167, 106.9172601 -6.3435693, 106.9191484 -6.3428869, 106.9181184 -6.341522, 106.9196634 -6.3404983, 106.918805 -6.3372567, 106.9191484 -6.3340151, 106.9206933 -6.3312852, 106.92035 -6.3283848, 106.9181184 -6.3283848, 106.9177751 -6.3263374, 106.920865 -6.3249725, 106.9217233 -6.3227545, 106.92035 -6.3210483, 106.92035 -6.3183184, 106.9218949 -6.3178065, 106.9218949 -6.3155885, 106.9227533 -6.3137117, 106.9218949 -6.3114936, 106.9196634 -6.3118348, 106.9206933 -6.3092755, 106.920865 -6.3073987, 106.9215516 -6.3051806, 106.9212083 -6.3026212, 106.9210366 -6.3000619, 106.9181184 -6.300915, 106.9189767 -6.2978437, 106.9150285 -6.2973319, 106.9114236 -6.29409, 106.909192 -6.292725, 106.9114236 -6.2901655, 106.9095353 -6.289483, 106.9098787 -6.2864117, 106.9083337 -6.2845348, 106.9074754 -6.2816341, 106.9088487 -6.280269, 106.9088487 -6.2777095, 106.9090203 -6.2741263, 106.908162 -6.271908, 106.9054155 -6.2708842, 106.9054155 -6.2678128, 106.9047288 -6.2659358, 106.9047288 -6.263035, 106.9047288 -6.2599635, 106.9067887 -6.2574039, 106.9103936 -6.2575746, 106.9138269 -6.256892, 106.9167451 -6.2546737, 106.9153718 -6.2529673, 106.9191484 -6.2505784, 106.9217233 -6.2514316, 106.9217233 -6.2533086, 106.9287614 -6.2546737, 106.9296197 -6.2529673, 106.9337396 -6.2543324, 106.9359712 -6.252626, 106.940606 -6.2533086, 106.9433526 -6.2512609, 106.9438676 -6.24836, 106.9435243 -6.2382921, 106.9404344 -6.2376095, 106.9457559 -6.2365856, 106.9474725 -6.2299304, 106.9464425 -6.2275413, 106.9473008 -6.2234457, 106.9498758 -6.2200327, 106.9534806 -6.2190088, 106.9558839 -6.2190088, 106.9581155 -6.2167904, 106.9584588 -6.2132067, 106.9608621 -6.213036, 106.9610337 -6.2145719, 106.9622354 -6.213036, 106.9660119 -6.2067218, 106.9665269 -6.2029674, 106.9648103 -6.2002369, 106.9677285 -6.1983596, 106.9663552 -6.1964824, 106.9663552 -6.1946052, 106.9697885 -6.1946052, 106.9692735 -6.1910213, 106.9713334 -6.1879494, 106.9718484 -6.1802696, 106.9715051 -6.1690057, 106.9709901 -6.1592775, 106.9718484 -6.1531334, 106.9713334 -6.150744, 106.9716767 -6.1490372, 106.9716767 -6.1469891, 106.9733934 -6.1454531, 106.9703035 -6.1396501, 106.9699601 -6.1277026, 106.9708184 -6.1234355, 106.9691018 -6.1198512, 106.9697885 -6.1125118, 106.9706468 -6.1094394, 106.9697885 -6.1070498, 106.9703035 -6.1038068, 106.9684152 -6.1014171, 106.9670419 -6.0962964, 106.8449907 -5.9551169, 106.780961 -6.0046278, 106.7236261 -6.0901515, 106.7213945 -6.0918585, 106.7195062 -6.091005, 106.7181329 -6.0933947, 106.7153863 -6.0928826, 106.7112664 -6.0957844, 106.7088632 -6.0952723, 106.7059449 -6.0961257, 106.7040567 -6.0942481, 106.7031984 -6.0964671, 106.7009668 -6.0969792, 106.6989068 -6.095955, 106.6970185 -6.0971499, 106.6947869 -6.095443, 106.6920404 -6.0969792, 106.6899804 -6.0961257, 106.6867189 -6.0966378, 106.6879205 -6.0990275, 106.6884355 -6.1048309, 106.6908387 -6.1068791, 106.693757 -6.1072205, 106.6975335 -6.1106342, 106.6959886 -6.1131945, 106.692727 -6.1133652, 106.6886071 -6.11456, 106.6891221 -6.1183151, 106.6904954 -6.1205339, 106.6874055 -6.1341884, 106.6910104 -6.138114, 106.6877488 -6.1418689, 106.6853456 -6.1437463, 106.6862039 -6.1471598, 106.6880922 -6.1483545, 106.6872338 -6.1587655, 106.6899804 -6.1599602, 106.6889505 -6.1626909, 106.6892938 -6.1669577, 106.6891221 -6.172419, 106.6928987 -6.173955, 106.6973619 -6.1748083, 106.6980485 -6.1766856, 106.7066316 -6.1799283))",DKI JAKARTA,
